#{"t_start": 1739428443.0292413, "env_id": "None"}
r,l,t
28.339831,5,142.094947
-203.811942,12,142.305508
-204.549937,10,142.475114
-205.88944,10,142.646728
-204.264547,8,142.786884
-204.878095,8,142.929671
22.922404,14,143.174013
-206.681863,8,143.320872
27.415802,6,143.436046
-207.023925,9,143.592589
-205.436656,6,143.704641
-203.117238,8,143.847816
26.039913,7,143.981427
-203.884198,8,144.12367
-210.408996,11,144.306578
-202.688063,8,144.453521
-209.805011,8,144.5936
-207.741623,14,144.877543
-203.601582,9,145.033824
-209.908251,11,145.219022
-204.845068,9,145.371593
26.137729,9,145.541761
-207.952817,10,145.713624
-210.692572,24,146.12304
-202.815509,8,146.277969
-207.904806,16,146.546741
-205.279013,12,146.756864
-203.605428,8,146.910406
-205.84887,8,147.050645
-204.480445,9,147.207371
-205.122896,9,147.369253
-206.58327,8,147.509828
-210.856764,10,147.676551
-204.369695,11,147.868395
-205.603355,15,148.114697
-207.402882,14,148.357179
-209.631187,18,148.664126
-205.77388,8,148.805662
-204.405214,10,148.981366
-204.789979,11,149.163817
-210.114533,10,149.331824
-205.371088,8,149.473473
-205.787691,14,149.720652
-204.435098,10,149.893647
-213.688617,19,150.222283
-203.915816,9,150.401618
-204.554309,15,150.659415
23.950807,9,150.82041
25.607414,9,150.991336
-205.748745,10,151.159102
-206.448303,11,151.35766
22.038392,11,151.633518
-204.348785,9,151.793645
-203.834106,8,151.936641
-203.764895,10,152.108877
-206.281796,15,152.364617
-205.766326,12,152.622709
-206.344391,10,152.7961
-203.969569,8,152.938969
-207.535628,13,153.160055
-208.966714,18,153.469173
-203.677445,8,153.655867
-205.570654,11,153.846589
-204.36442,13,154.084605
-203.332547,11,154.272581
-175.773945,15,154.532629
-206.853523,6,154.693267
-208.614308,14,154.935946
-205.706267,14,155.179374
23.304363,15,155.446284
-209.621039,12,155.655652
-208.912125,10,155.829615
-205.569399,14,156.069084
-204.696036,8,156.211404
25.429811,12,156.43666
-208.942274,8,156.581636
-203.168076,10,156.759293
27.184545,8,156.918102
-210.537854,21,157.277775
-205.714068,13,157.503044
-206.916092,11,157.691739
-207.842794,12,157.899366
-204.086672,5,157.991508
-205.158522,10,158.167501
-203.993408,6,158.268315
-208.705888,10,158.444285
-204.004054,8,158.597816
-206.96917,8,158.739062
-203.532884,8,158.889554
-205.194421,9,159.0504
-206.100422,8,159.192694
-205.278899,8,159.33715
-207.025686,8,159.481375
-203.627491,10,159.652223
-204.762127,11,159.842689
-208.003358,10,160.018571
-204.307991,8,160.20408
-202.5572,9,160.359902
-204.576838,9,160.516643
-204.585699,10,160.695646
-204.853643,10,160.871562
27.76652,4,160.956579
-209.219996,9,161.115763
-174.404731,11,161.350582
-204.527434,11,161.541045
-207.072256,17,161.822173
-203.63218,9,161.982159
-217.067465,37,162.608757
-203.181897,8,162.753474
-204.514026,10,162.929462
-204.514651,10,163.107322
-205.996025,8,163.248521
-205.719971,11,163.442113
27.98515,5,163.546796
-204.693363,11,163.732135
-205.80844,8,163.874077
-211.565515,12,164.074285
-210.025202,12,164.27905
25.758864,8,164.441076
-204.649158,13,164.665752
28.331714,4,164.75013
-203.080421,8,164.89453
-202.439759,8,165.040233
-174.236713,12,165.251091
-204.2871,8,165.394066
-205.221623,9,165.546642
-205.759178,8,165.684496
-202.539384,8,165.829036
-204.516122,9,165.984871
-207.352783,8,166.126496
-209.15614,8,166.266065
-203.851267,8,166.407255
27.970634,3,166.473216
-203.139262,8,166.617399
-204.604528,9,166.77107
-204.463744,12,166.981256
-204.723442,11,167.17113
-207.474345,14,167.415259
-208.465747,10,167.581592
-204.378954,9,167.738526
-205.116346,13,167.954787
-212.521045,19,168.261083
-208.138787,18,168.57517
-218.874228,50,169.453607
-208.71632,9,169.605758
24.937918,10,169.785116
-205.266266,9,169.935156
-207.767713,12,170.13228
-205.180068,8,170.275624
-203.796687,8,170.414631
-209.726227,8,170.553005
-208.00796,17,170.850063
-211.322546,26,171.296149
-205.245116,8,171.440432
-173.079829,9,171.597068
-205.994982,9,171.752698
-207.503981,10,171.91795
-205.857984,9,172.073392
-208.658199,9,172.223385
-202.937877,8,172.36531
-204.259877,8,172.504084
-206.393158,10,172.671848
-204.634145,8,172.810518
-208.913666,9,172.967499
-215.357009,32,173.512861
-206.792996,8,173.660429
29.461121,2,173.709607
-204.492091,8,173.851018
-210.030708,11,174.04092
-203.153871,8,174.179922
-210.892244,29,174.659889
-205.201947,14,174.899127
-204.377393,8,175.044152
-208.05786,8,175.188053
-205.466896,9,175.347651
-209.84435,24,175.765052
-204.506676,8,175.909154
-205.386902,11,176.10135
28.039606,5,176.245545
-207.10703,15,176.523103
-202.768709,8,176.665966
-205.4828,10,176.846164
-205.926052,12,177.053598
24.088825,9,177.222641
-203.316603,10,177.402594
-204.913204,9,177.563057
-205.221806,10,177.730585
-206.975458,8,177.871661
-174.419927,9,178.032037
-207.426645,8,178.171187
-205.253087,9,178.339874
-207.782643,21,178.698235
-205.095233,11,178.890041
-205.669989,10,179.061969
-210.236244,12,179.265713
-205.421153,14,179.511112
-207.032508,8,179.693612
-209.047803,15,179.946027
-205.16436,10,180.119606
-203.750223,10,180.290595
23.865973,8,180.438676
-205.622708,10,180.610085
-207.581894,11,180.793126
-208.987164,9,180.949399
25.980117,7,181.082122
-205.446248,8,181.222873
-206.401405,14,181.461874
-206.199464,11,181.654607
-206.731336,10,181.827351
-203.90079,8,181.966691
-211.317183,16,182.231662
