#{"t_start": 1740625521.0664496, "env_id": "None"}
r,l,t
9.266285,46,244.744794
8.413505,32,244.825927
8.326441,76,245.009048
8.423863,74,245.187024
8.684618,66,245.3644
-0.954795,502,246.584899
9.158286,35,246.657601
-51.789329,60,246.810395
6.879962,196,247.281775
-50.953083,45,247.384604
9.358815,31,247.502501
7.861385,88,247.700637
8.538723,89,247.916796
8.332619,84,248.131199
6.564921,196,248.642729
9.95399,5,248.655724
0.319572,458,249.92885
5.262115,293,250.7413
8.940144,68,250.914948
7.99274,119,251.211259
8.665234,44,251.310373
8.478914,74,251.474586
6.603951,159,251.832678
8.019468,68,252.003356
5.290994,252,252.624897
9.465071,17,252.663966
9.608527,20,252.70825
8.735394,58,252.836655
9.453628,38,252.96224
7.373719,153,253.320371
8.387063,58,253.449492
8.924167,69,253.60095
5.959813,112,253.848058
8.636381,40,253.933756
3.189131,344,254.716709
7.987389,101,255.044793
9.182943,42,255.133819
9.446131,29,255.197622
8.731219,57,255.326917
8.129176,97,255.539272
6.426173,171,255.915971
9.135427,47,256.020061
9.281051,46,256.120607
9.110226,67,256.272443
7.768753,167,256.638039
9.020811,44,256.736249
9.727671,14,256.76943
8.863622,58,256.896875
9.528824,19,256.938731
7.745561,90,257.137881
8.766349,58,257.261454
8.647911,62,257.406713
6.134754,193,257.831352
-50.174625,8,257.84893
7.303232,146,258.179395
9.217516,44,258.285055
9.06283,39,258.372705
-51.5725,30,258.443084
8.456693,67,258.601617
8.924505,56,258.717251
8.326154,93,258.937426
-50.555967,10,258.962789
-50.791464,16,259.010766
8.8499,49,259.130478
7.998069,88,259.339765
8.70975,55,259.569736
9.139626,43,259.673417
9.472376,23,259.733326
6.287746,194,260.187398
3.8265,345,261.025007
5.905858,226,261.533088
-4.067244,784,263.27154
7.636738,115,263.52452
9.080433,72,263.687992
8.383332,73,263.914833
6.70712,169,264.434931
7.943967,123,264.719528
9.686204,19,264.775033
7.568945,99,265.006917
8.306517,44,265.109889
4.868525,232,265.663366
-51.718292,46,265.774403
8.315459,102,266.02737
9.75196,15,266.060756
8.485848,60,266.204249
7.672684,78,266.39057
9.833621,10,266.412413
9.367277,34,266.492412
8.617059,81,266.69623
9.959341,5,266.711448
8.737075,53,266.852069
5.147308,259,267.482042
8.142901,73,267.653738
8.14142,95,267.871581
-50.106036,8,267.892691
-50.501283,18,267.945002
7.010476,204,268.438855
9.121403,38,268.526816
-50.158993,4,268.538323
7.798969,117,268.831326
8.021591,122,269.119319
8.208842,76,269.306106
7.549382,141,269.782524
5.790265,158,270.206678
8.342057,58,270.349571
8.484328,47,270.467489
-50.304972,10,270.492314
6.511226,179,270.941116
8.225105,105,271.19309
8.284134,48,271.313223
-51.29944,25,271.376188
-50.379528,18,271.435504
