#{"t_start": 1737469967.5592072, "env_id": "None"}
r,l,t
-556.645831,500,27526.778944
-542.093735,500,27570.738198
-518.865445,500,27614.369478
-467.811179,500,27658.607881
693.174168,18,27660.528779
693.030704,18,27662.463106
696.189203,15,27664.100745
-414.415533,500,27714.883307
-205.919184,500,27766.117642
-301.39284,500,27816.037604
-148.966616,500,27865.663949
-106.246796,500,27913.241976
-166.228282,500,27961.026087
-283.533988,500,28007.828126
-311.79115,500,28054.62393
697.099102,13,28056.03961
-339.612769,500,28102.994841
-346.034701,500,28149.84902
696.028221,14,28151.357031
-367.861501,500,28196.632509
-361.096979,500,28240.95728
-377.72558,500,28285.221638
-380.905008,500,28329.932101
-384.204438,500,28374.638233
-305.976712,500,28420.401998
-150.820059,500,28467.035368
-372.40925,500,28511.243945
-134.614744,500,28559.05634
-145.691809,500,28606.874027
695.820348,15,28608.510522
696.216141,14,28610.01783
695.465372,15,28611.645056
-190.836449,500,28660.841016
696.192628,14,28662.462466
695.392635,16,28664.331219
695.54617,15,28666.074598
-464.479141,441,28709.89912
-418.549896,321,28742.07456
697.012711,13,28743.500933
696.316889,13,28744.928598
-337.614955,51,28750.254134
-247.017175,500,28796.190014
697.543904,12,28797.50048
697.623759,12,28798.822092
697.134917,13,28800.23891
-195.361417,500,28850.745149
-171.903515,500,28898.4393
697.584114,12,28899.756308
-227.630955,500,28942.868348
-332.847527,48,28947.922721
-327.234858,43,28952.425046
697.741695,12,28953.739993
-330.488193,46,28958.435714
-326.487491,40,28962.670083
697.349592,12,28963.987949
-549.042194,313,28995.155515
-591.728021,497,29041.338295
697.759762,12,29042.660851
-99.619873,500,29089.545758
697.865028,11,29090.754267
-106.826609,500,29137.731211
697.93622,11,29138.953641
-97.570983,500,29185.907963
697.968616,11,29187.129942
-338.480885,64,29193.551378
-400.349431,137,29207.272979
698.020158,11,29208.480878
-139.635231,500,29254.906799
-448.084545,234,29278.632345
-512.07826,339,29312.43415
-350.83741,500,29361.213976
-212.6789,500,29407.559154
-254.38521,500,29455.966791
-176.199207,500,29506.629575
-169.204749,500,29557.266031
-173.532836,500,29608.942641
-165.238595,500,29660.398462
-160.64636,500,29711.078557
671.393697,72,29718.619512
-212.867097,500,29768.75229
-131.120961,500,29820.302767
-163.344523,500,29869.828067
554.050961,258,29894.707782
-126.382997,500,29942.833213
-195.790272,500,29989.918084
-584.977472,425,30028.26964
-389.410729,500,30074.031754
-383.388633,500,30120.400677
-356.94608,500,30167.905073
-370.377801,500,30214.868451
-434.938938,500,30261.68175
-471.24094,500,30304.725762
669.722781,125,30316.978076
655.539495,122,30328.600851
610.334933,338,30361.295323
642.637659,236,30384.6854
-238.330895,500,30434.018969
-200.743954,500,30483.54754
694.90525,15,30485.125128
696.857184,13,30486.533702
695.961565,14,30488.034605
695.763351,15,30489.620619
694.203736,17,30491.41504
585.007526,282,30519.139152
-304.86977,21,30521.31355
695.850336,14,30522.824522
-384.968627,500,30565.189127
-325.242115,500,30611.867114
696.683339,13,30613.287965
548.393278,381,30652.915324
556.048918,339,30687.808037
696.36981,14,30689.346365
695.101981,43,30693.992274
523.947989,375,30731.64553
696.581432,13,30733.063041
696.653786,13,30734.477743
695.106305,15,30736.093781
696.320458,13,30737.510271
697.055162,13,30738.916251
696.876013,12,30740.229192
697.487495,12,30741.540906
696.904387,13,30742.954974
696.880891,12,30744.280031
696.246499,13,30745.696979
697.433433,12,30747.022056
697.302993,12,30748.345956
697.276394,12,30749.669577
697.181194,12,30750.984049
697.224704,13,30752.413007
663.548116,94,30761.879194
-169.775713,500,30814.293006
697.749795,12,30815.615924
697.280592,12,30816.950287
-135.015988,500,30868.83906
-319.740817,184,30888.117607
-81.284098,500,30940.634576
-303.457995,26,30943.472569
-190.091587,500,30993.397048
-303.033006,24,30995.95881
-303.087882,24,30998.510723
-304.559829,41,31002.902109
-202.344711,500,31058.107564
-219.014402,500,31112.639349
-213.877686,500,31162.598964
-206.052971,500,31211.135055
-41.013381,500,31265.019646
-176.06277,500,31314.132219
-72.80264,500,31360.518512
-49.75407,500,31403.720581
-68.548159,500,31449.022051
-107.567211,500,31493.928188
-45.109645,500,31546.353869
-93.261497,500,31591.747771
667.211484,406,31635.045754
679.639539,275,31664.480345
689.861745,114,31676.58005
-44.869489,500,31729.179006
-318.271751,180,31747.932479
-56.044868,500,31799.355016
688.069401,118,31811.731073
-86.739272,500,31863.194892
-115.291803,500,31915.033767
-466.195183,500,31962.882782
-424.449893,500,32010.44616
684.477982,31,32013.62914
689.285972,26,32016.350833
-179.945068,500,32065.704435
579.847799,256,32089.557197
605.454179,128,32101.251575
-414.541539,500,32145.15636
-433.638735,500,32189.731717
565.61171,456,32233.184835
692.062924,23,32235.594538
658.661358,63,32241.315997
694.74663,17,32243.158886
